OBJECTID_12_13,Join_Count,TARGET_FID,OBJECTID_1,OBJECTID_2,OBJECTID_3,OBJECTID_4,OBJECTID,LINE_ID,TYPE,CALC_LENGT,DIAMETER,DRAINAGE_A,FLOW_RATE,LENGTH,WIDTH,HEIGHT,SLOPE,ROUGHNESS,VELOCITY,UPSTREAMNO,DOWNSTREAM,UPSTREAM_1,DOWNSTRE_1,FILENUM,INSTALL_DA,LIFE_CYCLE,OWNER,DATA_SOURC,CREATED_BY,LAST_EDITE,LAST_EDI_1,TYPE_USE,SHAPESTLen,Shape_Leng,Permanent_,FDate,Resolution,GNIS_ID,GNIS_Name,LengthKM,ReachCode,FlowDir,WBArea_Per,FTYPE,FCode,ComID,WbAreaComi,HUC8,DIVERGENCE,STREAMORDE,TOCOMID,CUMDRAINAG,MAFLOWU,MAVELU,TONODE,FROMNODE,OBJECTID_5,MainPath,InNetwork,Visibility,Shape_Le_1,Shape_Le_2,Shape_Le_3,Shape_Le_4,Enabled,Shape_Le_5,ORIG_FID,POINT_X,POINT_Y,POINT_Z,POINT_M,Elevation,subcatch_r,OBJECTID_12,NODE_ID,TYPE_1,DRAINAGE_A_1,FLOW_RATE_1,POINT_X_1,POINT_Y_1,CATCHMENT_,TOP_ELEV,INVELEV1,INVELEV2,INVELEV3,INVELEV4,NET_ROLE,HIST_STRU_,FILENUM_1,INSTALL_DA_1,LIFE_CYCLE_1,OWNER_1,DATA_SOURC_1,CREATED_BY_1,LAST_EDITE_1,LAST_EDI_12,DA_SRC_STR,ENABLED_1,ANCILLARYR,OUTFALL,SWID,TYPE_USE_1
462,1,461,445,6369,6369,6670,209506,209506,Reinforced Concrete Pipe,18.557678310000000,18, , , , , , , , , , , , ,WR20193, ,"Constructed, existing ROW",City and County of Honolulu,Other,jnolan,jnolan,DFM ROADS - Field Error Report, ,18.557678312400000,0.000052726725659, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000052726725659,0.000052725745070,1,0.000052725745070,230,-157.752901734000005,21.288996830999999,0.000000000000000,nan,166.0939941,89,190508,190508,Catch Basin, , ,-157.752916140167713,21.289000253359063, , , , , , , , ,WR20193, ,"Constructed, existing ROW",City and County of Honolulu,Other,jnolan,jnolan,DFM ROADS - Error Report, ,True,None,HWES 25,HWES 25-190508, 
463,1,462,446,3326,3326,3483,31185,24081,Reinforced Concrete Pipe,67.997732029999995,18, , ,50, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18156, ,67.997732027400005,0.000187204577886, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000187204577886,0.000187205105906,1,0.000187205105906,231,-157.746312472000000,21.281926521999999,0.000000000000000,nan,99.0767975,68,34711,25734,Man Hole, , ,-157.746326879481870,21.281929945310765, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HMB 56,HMB 56-25734, 
464,1,463,446,3326,3326,3483,31185,24081,Reinforced Concrete Pipe,67.997732029999995,18, , ,50, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18156, ,67.997732027400005,0.000187204577886, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000187204577886,0.000187205105906,1,0.000187205105906,231,-157.746319260000007,21.281739439999999,0.000000000000000,nan,99.0767975,68,56701,25733,Catch Basin, , ,-157.746333667564670,21.281742863842169,10, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",Private,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18156, ,True,None,HMB 56,HMB 56-25733, 
465,1,464,447,5588,5588,5846,52563,22143,Box Culvert,62.451188350000002,Other, , ,62.451000,60,36, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18156, ,62.451188346700000,0.000176257801052, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000176257801052,0.000176257776026,1,0.000176257776026,232,-157.747317299999992,21.279105918999999,0.000000000000000,nan,13.0648003,76,57505,22376,Man Hole, , ,-157.747331706393112,21.279109342222398, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HMB 28,HMB 28-22376, 
466,1,465,447,5588,5588,5846,52563,22143,Box Culvert,62.451188350000002,Other, , ,62.451000,60,36, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18156, ,62.451188346700000,0.000176257801052, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000176257801052,0.000176257776026,1,0.000176257776026,232,-157.747428675000009,21.279242399000001,0.000000000000000,nan,13.0648003,76,17008,22373,Man Hole, , ,-157.747443082032589,21.279245822436792, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HMB 28,HMB 28-22373, 
467,1,466,451,709,709,712,5462,17828,Reinforced Concrete Pipe,20.003512489999999,18, , ,20.004, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,20.003512493599999,0.000057267919360, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000057267919360,0.000057267843055,1,0.000057267843055,233,-157.757043415999988,21.282921532000000,0.000000000000000,nan,52.8501015,66,26301,22257,Man Hole, , ,-157.757057822160732,21.282924955222541,4.6, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 39,HWES 39-22257, 
468,1,467,451,709,709,712,5462,17828,Reinforced Concrete Pipe,20.003512489999999,18, , ,20.004, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,20.003512493599999,0.000057267919360, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000057267919360,0.000057267843055,1,0.000057267843055,233,-157.756998315999994,21.282886239000000,0.000000000000000,nan,52.8501015,66,14200,22258,Man Hole, , ,-157.757012722059443,21.282889662228172,4.800000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 39,HWES 39-22258, 
469,1,468,453,1560,1560,1563,10836,39149,Reinforced Concrete Pipe,64.125952100000006,18,1.760000,12.470000, , , ,0.010000,1.500000,8.200000, , , , ,9847,1992-05-29T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan, , ,64.125952096999995,0.000182609057377, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000182609057377,0.000182609308229,1,0.000182609308229,234,-157.749611157000004,21.288080899000001,0.000000000000000,nan,540.5000000,82,4395,44109,Catch Basin,1.760000,5.120000,-157.749625563968578,21.288084322633438, , , , , , , , ,9847,1992-05-29T00:00:00.000Z,"Constructed, existing ROW",Private,SWQDC As-built,SWQDC,jnolan, , ,True,None,HWES 49,HWES 49-44109, 
470,1,469,453,1560,1560,1563,10836,39149,Reinforced Concrete Pipe,64.125952100000006,18,1.760000,12.470000, , , ,0.010000,1.500000,8.200000, , , , ,9847,1992-05-29T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan, , ,64.125952096999995,0.000182609057377, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000182609057377,0.000182609308229,1,0.000182609308229,234,-157.749477181000003,21.287956816000001,0.000000000000000,nan,540.5000000,82,55040,44110,Man Hole, , ,-157.749491587466764,21.287960239573465, , , , , , , , ,9847,1992-05-29T00:00:00.000Z,"Constructed, existing ROW",Private,SWQDC As-built,SWQDC,jnolan, , ,True,None,HWES 49,HWES 49-44110, 
471,0,470,454,5126,5126,5360,48792,18648,Reinforced Concrete Pipe,45.463349389999998,42, , ,30, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,45.463349386399997,0.000125895204449, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000125895204449,0.000125895742685,1,0.000125895742685,235,-157.744707718999990,21.288414299999999,0.000000000000000,nan,643.4370117,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,0,471,454,5126,5126,5360,48792,18648,Reinforced Concrete Pipe,45.463349389999998,42, , ,30, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,45.463349386399997,0.000125895204449, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000125895204449,0.000125895742685,1,0.000125895742685,235,-157.744746807000013,21.288294625999999,0.000000000000000,nan,643.4370117,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,0,472,455,5708,5708,5975,54042,18646,Reinforced Concrete Pipe,22.052522870000001,24, , ,10, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,22.052522870400001,0.000063728614004, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000063728614004,0.000063728713399,1,0.000063728713399,236,-157.744795450999987,21.289075575999998,0.000000000000000,nan,643.4370117,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,0,473,455,5708,5708,5975,54042,18646,Reinforced Concrete Pipe,22.052522870000001,24, , ,10, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,22.052522870400001,0.000063728614004, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000063728614004,0.000063728713399,1,0.000063728713399,236,-157.744851047999987,21.289044426000000,0.000000000000000,nan,643.4370117,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,1,474,456,524,524,525,4651,17168,Reinforced Concrete Pipe,27.846017450000002,18, , ,27.846000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,27.846017448900000,0.000079176708216, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000079176708216,0.000079176566261,1,0.000079176566261,237,-157.755541536999999,21.288620429000002,0.000000000000000,nan,105.5469971,13,23530,20608,Man Hole, , ,-157.755555943551911,21.288623852009209,3.6, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 25,HWES 25-20608, 
476,1,475,456,524,524,525,4651,17168,Reinforced Concrete Pipe,27.846017450000002,18, , ,27.846000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,27.846017448900000,0.000079176708216, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000079176708216,0.000079176566261,1,0.000079176566261,237,-157.755484717999991,21.288565288000001,0.000000000000000,nan,105.5469971,13,54803,20610,Catch Basin, , ,-157.755499124385040,21.288568710977302,3.600000, , , , , , ,HWES 25-2-3,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 25,HWES 25-20610, 
477,0,476,458,311,311,312,3510,16134,Reinforced Concrete Pipe,31.784065040000002,24, , ,31.784000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,31.784065040100000,0.000090983035454, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000090983035454,0.000090982949465,1,0.000332761780479,238,-157.753516295999987,21.292998349000001,0.000000000000000,nan,268.9100037,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,1,477,458,311,311,312,3510,16134,Reinforced Concrete Pipe,31.784065040000002,24, , ,31.784000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,31.784065040100000,0.000090983035454, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000090983035454,0.000090982949465,1,0.000332761780479,238,-157.753258920999997,21.292787426000000,0.000000000000000,nan,268.9100037,7,21693,20495,Man Hole, , ,-157.753273327502029,21.292790849018502,4, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 15,HWES 15-20495, 
479,1,478,459,4965,4965,5194,47021,19125,Reinforced Concrete Pipe,112.737490080000001,24, , ,112.738000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,112.737490074999997,0.000310858069427, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000310858069427,0.000310858239243,1,0.000310858239243,239,-157.753085322000004,21.289227997000001,0.000000000000000,nan,166.0939941,89,41959,20582,Man Hole, , ,-157.753099727770206,21.289231419594387, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 25,HWES 25-20582, 
480,1,479,459,4965,4965,5194,47021,19125,Reinforced Concrete Pipe,112.737490080000001,24, , ,112.738000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,112.737490074999997,0.000310858069427, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000310858069427,0.000310858239243,1,0.000310858239243,239,-157.753034508000013,21.289534673999999,0.000000000000000,nan,166.0939941,89,29076,20570,Man Hole, , ,-157.753048914275951,21.289538097405341, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 25,HWES 25-20570, 
481,1,480,460,5938,5938,6216,56045,17834,Reinforced Concrete Pipe,26.740333769999999,18, , ,26.741000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,26.740333770500001,0.000078276562702, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000078276562702,0.000078276314587,1,0.000078276314587,240,-157.757536278000003,21.282830091000001,0.000000000000000,nan,167.7129974,66,43754,22260,Man Hole, , ,-157.757550683916890,21.282833514854872, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 39,HWES 39-22260, 
482,1,481,460,5938,5938,6216,56045,17834,Reinforced Concrete Pipe,26.740333769999999,18, , ,26.741000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,26.740333770500001,0.000078276562702, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000078276562702,0.000078276314587,1,0.000078276314587,240,-157.757459941000008,21.282812775000000,0.000000000000000,nan,167.7129974,66,44655,22261,Man Hole, , ,-157.757474346763672,21.282816198408852,5.800000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 39,HWES 39-22261, 
483,1,482,464,4493,4493,4699,42158,21665,Reinforced Concrete Pipe,84.019174640000003,24, , ,84.020000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,originally 27 inch, ,84.019174643900001,0.000246074234022, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000246074234022,0.000246074110002,1,0.000246074110002,241,-157.750259486999994,21.281057503000000,0.000000000000000,nan,12.2589998,11,28120,22323,Man Hole, , ,-157.750273894224819,21.281060926820373, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 43,HWES 43-22323, 
484,1,483,464,4493,4493,4699,42158,21665,Reinforced Concrete Pipe,84.019174640000003,24, , ,84.020000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,originally 27 inch, ,84.019174643900001,0.000246074234022, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000246074234022,0.000246074110002,1,0.000246074110002,241,-157.750500417000012,21.281007451000001,0.000000000000000,nan,12.2589998,11,58431,22326,Man Hole, , ,-157.750514823500282,21.281010875051891,5.400000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 43,HWES 43-22326, 
485,0,484,465,3555,3555,3724,33238,23685,Reinforced Concrete Pipe,40.374054850000000,18, , ,25, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,40.374054850800000,0.000117497014305, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000117497014305,0.000117497158610,1,0.000117497158610,242,-157.744459344000006,21.286127842999999,0.000000000000000,nan,515.8129883,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,0,485,465,3555,3555,3724,33238,23685,Reinforced Concrete Pipe,40.374054850000000,18, , ,25, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,40.374054850800000,0.000117497014305, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000117497014305,0.000117497158610,1,0.000117497158610,242,-157.744568635000007,21.286084703000000,0.000000000000000,nan,515.8129883,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,0,486,466,1826,1826,1879,16601,59962,Reinforced Concrete Pipe,102.472588500000001,24, , ,127.379000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18154, ,102.472588504000001,0.000282610147942, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000282610147942,0.000282610653807,1,0.000282610653807,243,-157.749282751999999,21.284630000000000,0.000000000000000,nan,256.7550049,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,1,487,466,1826,1826,1879,16601,59962,Reinforced Concrete Pipe,102.472588500000001,24, , ,127.379000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18154, ,102.472588504000001,0.000282610147942, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000282610147942,0.000282610653807,1,0.000282610653807,243,-157.749331662999992,21.284351654000002,0.000000000000000,nan,256.7550049,91,40250,29855,Man Hole, , ,-157.749346069065808,21.284355077824614, , , , , , , , ,Pre-SWQDC, ,"Constructed, not dedicated",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 38,HWES 38-29855, 
489,1,488,467,4342,4342,4543,41244,59963,Reinforced Concrete Pipe,12.392961250000001,36, , ,127.379000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18154, ,12.392961247900001,0.000034178377266, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000034178377266,0.000034177906626,1,0.000034177906626,244,-157.749270865000000,21.284697649999998,0.000000000000000,nan,256.7550049,-9999,29985,20705,Inlet/Outlet, , ,-157.749285272197511,21.284701073995393, , , , , , , ,HWES 38-10,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,TYPE=Special Drop Intake with Cage; connection between Ditch and RCP; edited by FILENUM 18154, ,True,None,HWES 38,HWES 38-20705,Infall
490,0,489,467,4342,4342,4543,41244,59963,Reinforced Concrete Pipe,12.392961250000001,36, , ,127.379000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18154, ,12.392961247900001,0.000034178377266, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000034178377266,0.000034177906626,1,0.000034177906626,244,-157.749276780999992,21.284663987999998,0.000000000000000,nan,256.7550049,-9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,1,490,469,2803,2803,2944,27084,16177,Reinforced Concrete Pipe,128.054821099999998,18, , ,128.055000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,128.054821099999998,0.000353444967964, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000353444967964,0.000353444828903,1,0.000353444828903,245,-157.752256112999987,21.289322927000001,0.000000000000000,nan,166.0939941,89,56628,20577,Man Hole, , ,-157.752270519568782,21.289326349331589,7.800000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 25,HWES 25-20577, 
492,1,491,469,2803,2803,2944,27084,16177,Reinforced Concrete Pipe,128.054821099999998,18, , ,128.055000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,128.054821099999998,0.000353444967964, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000353444967964,0.000353444828903,1,0.000353444828903,245,-157.752182833999996,21.289668691999999,0.000000000000000,nan,226.7949982,89,15181,20567,Man Hole, , ,-157.752197241009839,21.289672114376629,5, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 25,HWES 25-20567, 
493,1,492,470,5785,5785,6052,54347,24429,Reinforced Concrete Pipe,50.590364370000003,18, , ,45, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,50.590364367399999,0.000146563647809, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000146563647809,0.000146563806470,1,0.000146563806470,246,-157.753577247000010,21.295990093000000,0.000000000000000,nan,397.8250122,96,16177,25658,Catch Basin, , ,-157.753591653332109,21.295993515588350, , , , , , , ,HWES 8-8,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 8,HWES 8-25658, 
494,1,493,470,5785,5785,6052,54347,24429,Reinforced Concrete Pipe,50.590364370000003,18, , ,45, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,50.590364367399999,0.000146563647809, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000146563647809,0.000146563806470,1,0.000146563806470,246,-157.753708130000007,21.296056052000001,0.000000000000000,nan,253.3560028,96,53970,25659,Man Hole, , ,-157.753722536166094,21.296059474565141, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 8,HWES 8-25659, 
