STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,DATE,TIME,QGAG,Measurement Flag,Quality Flag,Units,QPCP,Measurement Flag,Quality Flag,Units
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20080902,2008-09-02,18:15,0.01,V, ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20080912,2008-09-12,17:45,0.02, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20080913,2008-09-13,21:00,0.03, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20080914,2008-09-14,16:00,0.04, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20080914,2008-09-14,16:30,0.05, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20080918,2008-09-18,17:30,0.02,V, ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20080919,2008-09-19,10:45,0.04, , ,HT,0.2, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20080919,2008-09-19,11:15,0.05, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20080923,2008-09-23,18:30,0.02,V, ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20080924,2008-09-24,6:30,0.03, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20080924,2008-09-24,6:45,0.05, , ,HT,0.2, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20080924,2008-09-24,7:00,0.06, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20080926,2008-09-26,19:00,0.08, , ,HT,0.2, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20080926,2008-09-26,19:30,0.08, , ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20080928,2008-09-28,15:00,0.06, , ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081001,2008-10-01,0:15,-9999, , , ,0,g, ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081007,2008-10-07,5:45,0.01, , ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081010,2008-10-10,10:45,0.01, , ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081010,2008-10-10,11:45,4.01,N, ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081025,2008-10-25,2:30,4.02, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081025,2008-10-25,6:15,4.03, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081025,2008-10-25,8:30,4.04, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081025,2008-10-25,9:45,4.05, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081026,2008-10-26,7:45,4.06, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081026,2008-10-26,10:45,4.07, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081026,2008-10-26,11:00,4.09, , ,HT,0.2, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081026,2008-10-26,11:15,4.1, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081026,2008-10-26,11:30,4.12, , ,HT,0.2, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081026,2008-10-26,11:45,4.13, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081026,2008-10-26,15:00,4.14, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081027,2008-10-27,9:00,4.04, , ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081027,2008-10-27,9:15,999.99,{, ,HT,999.99,{, ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081028,2008-10-28,17:30,999.99,}, ,HT,999.99,}, ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081028,2008-10-28,17:45,4.13, , ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081029,2008-10-29,16:30,4.12,V, ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081030,2008-10-30,18:45,4.13, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081030,2008-10-30,21:00,4.14, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081030,2008-10-30,21:30,4.15, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081030,2008-10-30,23:45,4.16, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081031,2008-10-31,0:15,4.17, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081101,2008-11-01,0:15,4.17, , ,HT,0,g, ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081104,2008-11-04,9:30,4.17, , ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081109,2008-11-09,21:00,4,V, ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081110,2008-11-10,4:30,4.01, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081114,2008-11-14,8:00,4.02, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081114,2008-11-14,23:15,4.03, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081115,2008-11-15,5:30,4.04, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081117,2008-11-17,11:00,4.04, , ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081117,2008-11-17,11:15,4.03,V, ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081117,2008-11-17,11:45,4.04, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081117,2008-11-17,20:30,4.05, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081117,2008-11-17,22:00,4.06, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081118,2008-11-18,3:15,4.07, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081118,2008-11-18,3:30,4.08, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081118,2008-11-18,5:00,4.09, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081118,2008-11-18,16:30,4.09, , ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081120,2008-11-20,13:30,4.08,V, ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081122,2008-11-22,6:15,4.09, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081122,2008-11-22,6:30,4.1, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081122,2008-11-22,7:00,4.11, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081122,2008-11-22,7:30,4.12, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081122,2008-11-22,8:00,4.13, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081122,2008-11-22,8:30,4.14, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081122,2008-11-22,9:00,4.15, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081122,2008-11-22,9:15,4.16, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081122,2008-11-22,9:45,4.17, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081122,2008-11-22,11:45,4.18, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081122,2008-11-22,12:45,4.19, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081122,2008-11-22,13:15,4.2, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081122,2008-11-22,14:00,4.21, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081122,2008-11-22,15:00,4.23, , ,HT,0.2, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081122,2008-11-22,15:30,4.24, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081127,2008-11-27,16:00,4.21,V, ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081129,2008-11-29,16:15,4.22, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081129,2008-11-29,17:00,4.23, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081129,2008-11-29,19:15,4.24, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081129,2008-11-29,19:45,4.25, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081129,2008-11-29,20:00,4.26, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081129,2008-11-29,20:30,4.27, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081129,2008-11-29,21:45,4.28, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081130,2008-11-30,16:00,4.28, , ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081201,2008-12-01,0:15,4.28, , ,HT,0,g, ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081202,2008-12-02,7:15,4.29, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081202,2008-12-02,7:30,4.3, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081202,2008-12-02,10:00,4.31, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081202,2008-12-02,19:45,4.31, , ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081204,2008-12-04,11:45,4.31, , ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081204,2008-12-04,12:15,4.31, , ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081207,2008-12-07,15:45,4,V, ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081207,2008-12-07,16:15,4.2, , ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081207,2008-12-07,16:30,4.28, , ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081207,2008-12-07,16:45,4.29, , ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081208,2008-12-08,10:00,4.2, , ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081208,2008-12-08,10:15,4.28, , ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081208,2008-12-08,14:45,4.29, , ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081211,2008-12-11,7:45,4.31, , ,HT,0.2, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081211,2008-12-11,8:00,4.32, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081211,2008-12-11,8:15,4.33, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081211,2008-12-11,8:45,4.34, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081211,2008-12-11,9:15,4.35, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081211,2008-12-11,9:30,4.37, , ,HT,0.2, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081211,2008-12-11,10:15,4.38, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081211,2008-12-11,10:45,4.39, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081211,2008-12-11,11:00,4.42, , ,HT,0.3, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081211,2008-12-11,11:15,4.43, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081211,2008-12-11,11:30,4.44, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081211,2008-12-11,11:45,4.45, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081211,2008-12-11,13:00,4.46, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081211,2008-12-11,13:15,4.47, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081211,2008-12-11,13:30,4.48, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081211,2008-12-11,14:00,4.49, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081211,2008-12-11,14:15,4.5, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081211,2008-12-11,14:30,4.51, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081211,2008-12-11,14:45,4.53, , ,HT,0.2, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081211,2008-12-11,15:00,-9999, , , ,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081211,2008-12-11,15:15,-9999, , , ,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081211,2008-12-11,15:45,-9999, , , ,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081211,2008-12-11,21:45,4.46, , ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081211,2008-12-11,22:00,4.58, , ,HT,0.2, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081211,2008-12-11,22:15,4.59, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081211,2008-12-11,22:45,4.6, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081211,2008-12-11,23:15,4.61, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081212,2008-12-12,0:15,4.63, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081212,2008-12-12,2:30,4.64, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081212,2008-12-12,9:15,4.6, , ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081212,2008-12-12,9:30,999.99,{, ,HT,999.99,{, ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081216,2008-12-16,9:30,999.99,}, ,HT,999.99,}, ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081216,2008-12-16,10:15,4.01,N, ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081217,2008-12-17,10:45,4.01, , ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081218,2008-12-18,1:45,4.01, , ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081218,2008-12-18,16:00,4.01, , ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081220,2008-12-20,0:45,4.01, , ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081220,2008-12-20,16:15,4.01,V, ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081230,2008-12-30,14:15,4.02, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081230,2008-12-30,14:30,4.03, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081231,2008-12-31,21:45,4.04, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20081231,2008-12-31,22:00,4.05, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20090101,2009-01-01,0:15,4.05, , ,HT,0,g, ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20090101,2009-01-01,2:30,4.07, , ,HT,0.2, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20090101,2009-01-01,2:45,4.09, , ,HT,0.2, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20090101,2009-01-01,3:00,4.1, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20090101,2009-01-01,3:45,4.11, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20090101,2009-01-01,5:00,4.12, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20090101,2009-01-01,5:15,4.17, , ,HT,0.5, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20090101,2009-01-01,5:30,4.18, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20090101,2009-01-01,5:45,4.19, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20090101,2009-01-01,6:15,4.2, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20090101,2009-01-01,8:15,4.21, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20090101,2009-01-01,18:00,4.2,V, ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20090101,2009-01-01,23:30,4.22, , ,HT,0.2, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20090102,2009-01-02,0:15,4.23, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20090102,2009-01-02,7:15,4.25, , ,HT,0.2, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20090108,2009-01-08,0:30,4,V, ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20090108,2009-01-08,18:15,4.01, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20090111,2009-01-11,1:00,4.02, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20090111,2009-01-11,1:15,4.03, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20090111,2009-01-11,3:45,4.05, , ,HT,0.2, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20090111,2009-01-11,4:00,4.07, , ,HT,0.2, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20090111,2009-01-11,4:15,4.08, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20090111,2009-01-11,5:30,4.09, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20090116,2009-01-16,3:00,4.07,V, ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20090116,2009-01-16,4:45,4.08, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20090116,2009-01-16,5:45,4.09, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20090116,2009-01-16,12:00,4.1, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20090116,2009-01-16,14:15,4.11, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20090131,2009-01-31,18:15,4.04, , ,HT,-9999, , , 
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20090201,2009-02-01,0:15,4.04, , ,HT,0,g, ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20090202,2009-02-02,15:00,4.05, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20090202,2009-02-02,23:15,4.06, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20090203,2009-02-03,1:15,4.07, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20090203,2009-02-03,2:15,4.08, , ,HT,0.1, , ,HT
COOP:519500,WAILUPE VALLEY SCHOOL 723.6 HI US,61,21.29167,-157.75333,20090203,2009-02-03,2:45,4.09, , ,HT,0.1, , ,HT
