OBJECTID_1,Join_Count,TARGET_FID,OBJECTID,LINE_ID,TYPE,CALC_LENGT,DIAMETER,DRAINAGE_A,FLOW_RATE,LENGTH,WIDTH,HEIGHT,SLOPE,ROUGHNESS,VELOCITY,UPSTREAMNO,DOWNSTREAM,UPSTREAM_1,DOWNSTRE_1,FILENUM,INSTALL_DA,LIFE_CYCLE,OWNER,DATA_SOURC,CREATED_BY,LAST_EDITE,LAST_EDI_1,ENABLED,TYPE_USE,SHAPESTLen,ORIG_FID,POINT_X,POINT_Y,RASTERVALU,OBJECTID_12,NODE_ID,TYPE_1,DRAINAGE_A_1,FLOW_RATE_1,POINT_X_1,POINT_Y_1,CATCHMENT_,TOP_ELEV,INVELEV1,INVELEV2,INVELEV3,INVELEV4,NET_ROLE,HIST_STRU_,FILENUM_1,INSTALL_DA_1,LIFE_CYCLE_1,OWNER_1,DATA_SOURC_1,CREATED_BY_1,LAST_EDITE_1,LAST_EDI_12,DA_SRC_STR,ENABLED_1,ANCILLARYR,OUTFALL,SWID,TYPE_USE_1,RASTERVALU_1
759,1,1065,27833,21653,Reinforced Concrete Pipe,151.221758550000004,24, , ,151.226000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,151.221758550531803,424,-157.748554490999965,21.281503400000076,7.3314710,55706,22305,Man Hole, , ,-157.748554491027164,21.281503399985013, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 43,HWES 43-22305, ,7.3314705
760,1,1068,27833,21653,Reinforced Concrete Pipe,151.221758550000004,24, , ,151.226000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,151.221758550531803,424,-157.748909193999964,21.281256522000035,3.8982627,9572,22313,Man Hole, , ,-157.748909194056523,21.281256521964565,3.500000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 43,HWES 43-22313, ,3.8982623
761,1,1070,27839,24047,Reinforced Concrete Pipe,192.833551610000001,18, , ,185, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,192.833551610496301,425,-157.745649724999964,21.285196566000025,450.6315002,3099,25523,Man Hole, , ,-157.745649724786830,21.285196566290608,7.400000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HMB 56,HMB 56-25523, ,450.6315002
762,1,1071,28092,39136,Reinforced Concrete Pipe,177.687090430000012,24,4.7,25.11, , , ,0.008500,2,6, , , , ,9847,1992-05-29T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan,A50=3.45,True, ,177.687090426848755,426,-157.747119433999984,21.290487337000059,781.6348267,37510,25856,Man Hole, , ,-157.747119433908438,21.290487336728347,9.600000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",Private,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 9847, ,True,None,HMB 56,HMB 56-25856, ,781.6348267
763,1,1072,28092,39136,Reinforced Concrete Pipe,177.687090430000012,24,4.7,25.11, , , ,0.008500,2,6, , , , ,9847,1992-05-29T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan,A50=3.45,True, ,177.687090426848755,426,-157.746865287999981,21.290914580000049,806.2860718,46771,44134,Man Hole, , ,-157.746865287887402,21.290914579763694, , , , , , , , ,9847,1992-05-29T00:00:00.000Z,"Constructed, existing ROW",Private,SWQDC As-built,SWQDC,jnolan, , ,True,None,HMB 56,HMB 56-44134, ,806.2860718
764,1,1073,28117,37335,Reinforced Concrete Pipe,27.671603070000000,24,4.2,27.4, , , ,0.010000,8,8.700000, , , , ,2626,1990-09-26T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan,A50=4.2; Aover=6.0,True, ,27.671603067393146,427,-157.747793588999969,21.291981970000052,803.8281250,22878,42523,Man Hole, , ,-157.747793588964214,21.291981969852031,11.6, , , , , , , ,2626,1990-09-26T00:00:00.000Z,"Constructed, existing ROW",Private,SWQDC As-built,SWQDC,jnolan, , ,True,None,HWES 50,HWES 50-42523, ,803.8281250
765,1,1074,28117,37335,Reinforced Concrete Pipe,27.671603070000000,24,4.2,27.4, , , ,0.010000,8,8.700000, , , , ,2626,1990-09-26T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan,A50=4.2; Aover=6.0,True, ,27.671603067393146,427,-157.747713193999971,21.291970751000065,803.1293945,38588,42524,Catch Basin,3.7,13,-157.747713193957566,21.291970750851078,11, , , , , , , ,2626,1990-09-26T00:00:00.000Z,"Constructed, existing ROW",Private,SWQDC As-built,SWQDC,jnolan,Aover=0.8, ,True,None,HWES 50,HWES 50-42524, ,803.1293945
766,1,1075,28173,50518,Reinforced Concrete Pipe,5.804466190000000,6, , , , , , , , , , , , ,2637,1991-06-21T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan, ,True, ,5.804466191679301,428,-157.745737497999983,21.280717310000057,51.9300537,25816,56071,Grate/Drain Inlet, , ,-157.745737497794096,21.280717309919964, , , , , , , , ,2637,1991-06-21T00:00:00.000Z,"Constructed, existing ROW",Private,SWQDC As-built,SWQDC,jnolan, , ,True,None,HMB 56,HMB 56-56071, ,51.9300461
767,1,1077,28249,41482,Reinforced Concrete Pipe,60.432044800000000,18, , , , , , , , , , , , ,10623, , ,City and County of Honolulu,SWQDC As-built,SWQDC,jnolan,Existing RCP,True, ,60.432044797369173,429,-157.752036835999974,21.290372433000073,236.1610565,5391,46434,Man Hole, , ,-157.752036836315312,21.290372432718868, , , , , , , , ,10623, ,"Constructed, existing ROW",City and County of Honolulu,SWQDC As-built,SWQDC,jnolan,Existing RCP, ,True,None,HWES 25,HWES 25-46434, ,236.1610260
768,1,1078,28249,41482,Reinforced Concrete Pipe,60.432044800000000,18, , , , , , , , , , , , ,10623, , ,City and County of Honolulu,SWQDC As-built,SWQDC,jnolan,Existing RCP,True, ,60.432044797369173,429,-157.752067413999981,21.290208557000028,227.7597046,43260,46433,Man Hole, , ,-157.752067414317821,21.290208556705295, , ,243.090000, , , , , ,10623, ,"Constructed, existing ROW",City and County of Honolulu,SWQDC As-built,SWQDC,jnolan, , ,True,None,HWES 25,HWES 25-46433, ,227.7596588
769,1,1085,28968,16128,Reinforced Concrete Pipe,31.873761510000001,18, , ,31.874000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,31.873761511304529,432,-157.752595380999963,21.293044999000074,241.5112610,41953,20492,Catch Basin, , ,-157.752595381361516,21.293044998939990,5.100000, , , , , , ,HWES 14-3,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 14,HWES 14-20492, ,241.5112305
770,1,1086,28968,16128,Reinforced Concrete Pipe,31.873761510000001,18, , ,31.874000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,31.873761511304529,432,-157.752683916999985,21.293016461000036,234.1473083,25419,20493,Man Hole, , ,-157.752683917368842,21.293016460937622,4.1, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 14,HWES 14-20493, ,234.1472778
771,1,1087,28975,18528,Reinforced Concrete Pipe,17.185630580000002,18, , ,17.185000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,17.185630581579076,433,-157.752413470999983,21.285687228000029,33.1007347,24472,20687,Man Hole, , ,-157.752413471346472,21.285687228331199,4, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 36,HWES 36-20687, ,33.1007309
772,1,1088,28975,18528,Reinforced Concrete Pipe,17.185630580000002,18, , ,17.185000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,17.185630581579076,433,-157.752374867999976,21.285717712000064,34.2846069,18142,29843,Inlet/Outlet, , ,-157.752374868343281,21.285717712333735, , , , , , , ,HWES 36-6-2,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 36,HWES 36-29843, ,34.2846069
773,1,1089,28977,18605,Reinforced Concrete Pipe,40.457049240000003,30, , ,21.556000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18154,True, ,40.457049243156341,434,-157.753250497999971,21.282436668000059,13.4279718,2205,22270,Catch Basin, , ,-157.753250498415724,21.282436668062246,9.300000, , , , , , ,HWES 39-1,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 39,HWES 39-22270, ,13.4279785
774,1,1092,28977,18605,Reinforced Concrete Pipe,40.457049240000003,30, , ,21.556000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18154,True, ,40.457049243156341,434,-157.753335429999964,21.282364101000042,14.7343493,54757,22272,Catch Basin, , ,-157.753335430422737,21.282364101056260,9.300000, , , , , , ,HWES 39-2,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 39,HWES 39-22272, ,14.7343559
775,1,1093,29053,17245,Reinforced Concrete Pipe,139.640755299999995,24, , ,141.270000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18154,True, ,139.640755301324333,435,-157.752430255999968,21.285012092000045,20.4510136,34635,20695,Man Hole, , ,-157.752430256347850,21.285012092275338,4, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18154, ,True,None,HWES 36,HWES 36-20695, ,20.4510155
776,1,1094,29053,17245,Reinforced Concrete Pipe,139.640755299999995,24, , ,141.270000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18154,True, ,139.640755301324333,435,-157.752210090999966,21.284687754000061,18.9294357,13305,20704,Man Hole, , ,-157.752210091329630,21.284687754248466,5.800000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18154, ,True,None,HWES 36,HWES 36-20704, ,18.9294376
777,1,1095,29107,39139,Reinforced Concrete Pipe,33.345514059999999,42,5.8,117.19, , , ,0.220000,1.190000,12.200000, , , , ,9847,1992-05-29T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan,"A50=17.44, Aover=10.5",True, ,33.345514063673839,436,-157.747963564999964,21.289998098000069,686.2481079,12598,44121,Man Hole, , ,-157.747963564978278,21.289998097687885, , , , , , , , ,9847,1992-05-29T00:00:00.000Z,"Constructed, existing ROW",Private,SWQDC As-built,SWQDC,jnolan, , ,True,None,HWES 50,HWES 50-44121, ,686.2481079
778,1,1096,29107,39139,Reinforced Concrete Pipe,33.345514059999999,42,5.8,117.19, , , ,0.220000,1.190000,12.200000, , , , ,9847,1992-05-29T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan,"A50=17.44, Aover=10.5",True, ,33.345514063673839,436,-157.747964547999970,21.289906306000034,679.7028198,44024,44137,Man Hole, , ,-157.747964547978370,21.289906305680290, , , , , , , , ,9847,1992-05-29T00:00:00.000Z,"Constructed, existing ROW",Private,SWQDC As-built,SWQDC,jnolan, , ,True,None,HWES 50,HWES 50-44137, ,679.7028198
779,1,1097,29108,39147,Reinforced Concrete Pipe,87.767233079999997,48,10.82,154.16, , , ,0.220000,1.320000,12.500000, , , , ,9847,1992-05-29T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan,"A50=21.38, Aover=10.5",True, ,87.767233081371728,437,-157.748407314999980,21.288457848000064,577.0601196,50471,44126,Man Hole, , ,-157.748407315014987,21.288457847560437, , , , , , , , ,9847,1992-05-29T00:00:00.000Z,"Constructed, existing ROW",Private,SWQDC As-built,SWQDC,jnolan, , ,True,None,HWES 50,HWES 50-44126, ,577.0601196
780,1,1098,29108,39147,Reinforced Concrete Pipe,87.767233079999997,48,10.82,154.16, , , ,0.220000,1.320000,12.500000, , , , ,9847,1992-05-29T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan,"A50=21.38, Aover=10.5",True, ,87.767233081371728,437,-157.748302325999958,21.288237179000078,551.6890259,4397,44127,Man Hole, , ,-157.748302326006296,21.288237178542147, , , , , , , , ,9847,1992-05-29T00:00:00.000Z,"Constructed, existing ROW",Private,SWQDC As-built,SWQDC,jnolan, , ,True,None,HWES 50,HWES 50-44127, ,551.6890259
781,1,1099,29119,19518,Reinforced Concrete Pipe,77.925847759999996,24, , ,77.926000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,77.925847761711466,438,-157.754086724999979,21.289136006000035,84.1086121,50234,20586,Man Hole, , ,-157.754086725484910,21.289136005616569,4.300000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 25,HWES 25-20586, ,84.1085968
782,1,1100,29119,19518,Reinforced Concrete Pipe,77.925847759999996,24, , ,77.926000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,77.925847761711466,438,-157.753857969999984,21.289143454000055,87.8403397,10570,20585,Man Hole, , ,-157.753857970465987,21.289143453617157, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 25,HWES 25-20585, ,87.8403168
783,1,1101,29145,16144,Reinforced Concrete Pipe,68.121763369999996,18, , ,68.122000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,68.121763370024922,439,-157.752746235999979,21.292637624000065,232.8718414,53049,20500,Man Hole, , ,-157.752746236374009,21.292637623906273,9.700000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 15,HWES 15-20500, ,232.8718109
784,1,1102,29145,16144,Reinforced Concrete Pipe,68.121763369999996,18, , ,68.122000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,68.121763370024922,439,-157.752790969999978,21.292454839000072,230.7723846,25420,20504,Catch Basin, , ,-157.752790970377703,21.292454838891160,5, , , , , , ,HWES 15-4-1,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 15,HWES 15-20504, ,230.7723541
785,1,1103,29146,16149,Reinforced Concrete Pipe,40.742201500000000,18, , ,40.742000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,40.742201497261590,440,-157.752417641999983,21.292185686000039,248.6217804,50230,20507,Man Hole, , ,-157.752417642346813,21.292185685868901,4.700000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 15,HWES 15-20507, ,248.6217651
786,1,1104,29146,16149,Reinforced Concrete Pipe,40.742201500000000,18, , ,40.742000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,40.742201497261590,440,-157.752333693999958,21.292105750000076,253.0704651,22609,20509,Catch Basin, , ,-157.752333694339853,21.292105749862287,5.8, , , , , , ,HWES 15-7,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 15,HWES 15-20509, ,253.0704346
787,2,1105,29148,16236,Reinforced Concrete Pipe,63.426394449999997,18, , ,63.426000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,63.426394452107651,441,-157.755794730999980,21.286709591000033,51.9780273,30947,20667,Grate/Drain Inlet, , ,-157.755794730626235,21.286709591415786, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 29,HWES 29-20667, ,51.9780273
788,1,1106,29148,16236,Reinforced Concrete Pipe,63.426394449999997,18, , ,63.426000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,63.426394452107651,441,-157.755920819999972,21.286838128000056,54.5465851,32784,20659,Catch Basin, , ,-157.755920819636657,21.286838128426439,6.800000, , , , , , ,HWES 29-2-1,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 29,HWES 29-20659, ,54.5465889
789,1,1107,29205,16751,Reinforced Concrete Pipe,185.935287729999999,18, , ,174.124000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,185.935287728357736,442,-157.761480988999978,21.277097533000074,18.6711960,24438,22616,Man Hole, , ,-157.761480989096725,21.277097532620473, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HMB 35,HMB 35-22616, ,18.6711884
790,1,1110,29206,16760,Reinforced Concrete Pipe,102.856100290000001,30, , ,102.857000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,102.856100287169838,443,-157.757081697999979,21.290228488000025,130.2662811,33680,20547,Man Hole, , ,-157.757081697732730,21.290228487706941,7.700000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 21,HWES 21-20547, ,130.2662659
791,1,1111,29206,16760,Reinforced Concrete Pipe,102.856100290000001,30, , ,102.857000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,102.856100287169838,443,-157.756781408999984,21.290197339000031,110.8703537,12374,20548,Man Hole, , ,-157.756781408707866,21.290197338704331,6.300000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 21,HWES 21-20548, ,110.8703308
792,1,1112,29243,17005,Reinforced Concrete Pipe,22.376932560000000,18, , ,22.377000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,22.376932563531941,444,-157.754290146999978,21.286919012000055,47.0920105,35587,20656,Catch Basin, , ,-157.754290146501745,21.286919012433088,6.300000, , , , , , ,HWES 31-2-1,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 31,HWES 31-20656, ,47.0920296
793,1,1113,29243,17005,Reinforced Concrete Pipe,22.376932560000000,18, , ,22.377000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,22.376932563531941,444,-157.754248001999969,21.286871741000027,47.0878639,2634,20657,Man Hole, , ,-157.754248002498258,21.286871741429195, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 31,HWES 31-20657, ,47.0878639
794,1,1114,29279,13156,Reinforced Concrete Pipe,101.167296429999993,24, , ,100.004000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,101.167296426369376,445,-157.749331662999964,21.284351654000034,85.7818909,40250,29855,Man Hole, , ,-157.749331663091482,21.284351654220700, , , , , , , , ,Pre-SWQDC, ,"Constructed, not dedicated",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 38,HWES 38-29855, ,85.7818985
795,1,1116,29279,13156,Reinforced Concrete Pipe,101.167296429999993,24, , ,100.004000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,101.167296426369376,445,-157.749385728999982,21.284077801000024,71.0958786,18889,22223,Man Hole, , ,-157.749385729095962,21.284077801198009,3.700000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 38,HWES 38-22223, ,71.0958786
796,1,1117,29312,15595,Reinforced Concrete Pipe,77.283980880000001,18, , ,75.242000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18152,True, ,77.283980879547485,446,-157.760547022999958,21.278442918000053,20.6236076,58448,22580,Catch Basin, , ,-157.760547023019427,21.278442917731809, , , , , , , ,HMB 35-9-1,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HMB 35,HMB 35-22580, ,20.6236038
797,1,1118,29312,15595,Reinforced Concrete Pipe,77.283980880000001,18, , ,75.242000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18152,True, ,77.283980879547485,446,-157.760771192999982,21.278409487000033,18.6710320,41930,22583,Inlet/Outlet, , ,-157.760771193037982,21.278409486729004, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,End of RCP; edited by FILENUM 18152, ,True,None,HMB 35,HMB 35-22583, ,18.6710281
798,1,1119,29337,15801,Reinforced Concrete Pipe,64.120435610000001,18, , ,59.787000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18154,True, ,64.120435613247494,447,-157.752312369999970,21.284592318000023,18.3052235,56639,20710,Catch Basin, , ,-157.752312370338103,21.284592318240584,4.600000, , , , , , ,HWES 36-2-1,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18154, ,True,None,HWES 36,HWES 36-20710, ,18.3052235
799,1,1120,29337,15801,Reinforced Concrete Pipe,64.120435610000001,18, , ,59.787000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18154,True, ,64.120435613247494,447,-157.752236588999978,21.284430722000025,17.9725075,2642,20715,Man Hole, , ,-157.752236589331829,21.284430722227228,4.800000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18154, ,True,None,HWES 36,HWES 36-20715, ,17.9725075
800,1,1121,29353,21856,Reinforced Concrete Pipe,66.259763280000001,18, , ,60, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18157,True, ,66.259763277215328,448,-157.745221124999972,21.282868030000031,290.4599915,24526,25550,Catch Basin, , ,-157.745221124751367,21.282868030097916,5.3, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HMB 56,HMB 56-25550, ,290.4600220
801,1,1122,29353,21856,Reinforced Concrete Pipe,66.259763280000001,18, , ,60, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18157,True, ,66.259763277215328,448,-157.745032808999980,21.282914069000071,296.3525391,3105,25548,Catch Basin, , ,-157.745032808735800,21.282914069101764,9.600000, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",Private,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18157, ,True,None,HMB 56,HMB 56-25548, ,296.3525391
802,1,1123,29434,22156,Reinforced Concrete Pipe,81.209229809999997,24, , ,81.209000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,81.209229812716586,449,-157.757211877999964,21.274244879000037,0.0125610,2293,22420,Man Hole, , ,-157.757211877743487,21.274244879384469, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HMB 32,HMB 32-22420, ,0.0125610
803,1,1124,29434,22156,Reinforced Concrete Pipe,81.209229809999997,24, , ,81.209000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,81.209229812716586,449,-157.757143208999963,21.274030785000036,0.0144752,30891,22423,Catch Basin, , ,-157.757143208737801,21.274030785366733, , , , , , , ,HMB 32-1-1,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HMB 32,HMB 32-22423, ,0.0144752
804,1,1125,29443,24431,Reinforced Concrete Pipe,23.676535210000001,18, , ,25, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,True, ,23.676535207827985,450,-157.754306019999973,21.296618137000053,248.6072083,55821,25662,Catch Basin, , ,-157.754306019503048,21.296618137235612, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,True,None,HWES 8,HWES 8-25662, ,248.6072388
