"subcatchment","x","y"
29,-157.7560191,21.29153883
29,-157.7560023,21.29154588
29,-157.7559856,21.29154844
29,-157.7559705,21.29154649
29,-157.7559577,21.29154045
29,-157.7559338,21.29151948
29,-157.7559109,21.29149938
29,-157.7558932,21.29149105
29,-157.7558502,21.29148094
29,-157.7557926,21.29147603
29,-157.7557762,21.29147464
29,-157.7556718,21.29147282
29,-157.7555946,21.29147478
29,-157.7555845,21.29147603
29,-157.755524,21.29148354
29,-157.7554861,21.29149843
29,-157.755473,21.29150907
29,-157.7554626,21.2915208
29,-157.7554395,21.29154664
29,-157.7554096,21.29157028
29,-157.7553867,21.2915884
29,-157.7553683,21.29160777
29,-157.7553482,21.29162889
29,-157.7553297,21.29164123
29,-157.7553077,21.29165061
29,-157.7552585,21.29166152
29,-157.7551798,21.29166454
29,-157.7551788,21.29158874
29,-157.755166,21.29148178
29,-157.7551466,21.2914168
29,-157.7551346,21.29139715
29,-157.7550956,21.29108519
29,-157.7551044,21.29105767
29,-157.7551171,21.29103871
29,-157.755134,21.29102396
29,-157.7551542,21.29101237
29,-157.7551712,21.29100476
29,-157.7552421,21.29097323
29,-157.7552741,21.29095029
29,-157.7552847,21.29094264
29,-157.7555301,21.29084833
29,-157.7556629,21.29086486
29,-157.7557107,21.29089827
29,-157.755727,21.29090717
30,-157.754897,21.28431277
30,-157.7549345,21.28431244
30,-157.7549915,21.28438375
30,-157.7549913,21.28440703
30,-157.754919,21.28440767
30,-157.7549162,21.28440703
30,-157.7549006,21.28440345
30,-157.754897,21.28438787
30,-157.7548964,21.28438505
30,-157.754665,21.2843101
30,-157.7545857,21.28431277
30,-157.7545442,21.28431418
30,-157.7544406,21.28432608
30,-157.754402,21.28433609
30,-157.7543686,21.28434983
30,-157.7543315,21.28437401
30,-157.7542809,21.28440703
30,-157.7542373,21.28443552
30,-157.7541975,21.28446149
30,-157.7541652,21.28447633
30,-157.7540904,21.28450128
30,-157.7540239,21.2845235
30,-157.7539922,21.28453901
30,-157.7539545,21.28456731
30,-157.7539169,21.28459553
30,-157.7538845,21.2846198
30,-157.7538603,21.28464111
30,-157.7538093,21.28468592
30,-157.753804,21.28468979
30,-157.753766,21.28471754
30,-157.7537276,21.28474563
30,-157.7536608,21.28477313
30,-157.753623,21.28478404
30,-157.7535511,21.28480477
30,-157.7535171,21.28481794
30,-157.7534832,21.28483514
30,-157.7533982,21.28487829
30,-157.7533543,21.28490053
30,-157.7533201,21.28492645
30,-157.7532947,21.28495308
30,-157.7532896,21.28495848
30,-157.7532793,21.28497255
30,-157.7532379,21.28502876
30,-157.7532188,21.28506406
30,-157.7532067,21.28509859
30,-157.7532005,21.28512886
30,-157.7532005,21.28516105
30,-157.7531918,21.28516228
30,-157.75319,21.28516105
30,-157.7531771,21.28515214
30,-157.7531602,21.28513026
30,-157.7531429,21.28509806
30,-157.7531062,21.28500817
30,-157.7530533,21.28487829
30,-157.7530408,21.2848477
30,-157.7530343,21.28481462
30,-157.7530339,21.28478171
30,-157.7530388,21.28474955
30,-157.7530493,21.28471973
30,-157.7530655,21.28469316
30,-157.7530681,21.28468979
30,-157.7531062,21.28464058
30,-157.7531248,21.2846166
30,-157.7531466,21.28459553
30,-157.7532005,21.28454358
30,-157.7532206,21.28452417
30,-157.7532523,21.28450128
30,-157.7532947,21.28447062
30,-157.7533307,21.28444467
30,-157.753363,21.28442963
30,-157.7534298,21.28440703
30,-157.7535044,21.28438179
30,-157.7535355,21.28436567
30,-157.7535775,21.28433125
30,-157.7535874,21.28432311
30,-157.7535976,21.28431277
30,-157.7536342,21.28427553
30,-157.7536717,21.28421379
30,-157.7537055,21.28415818
30,-157.7537373,21.28412427
30,-157.753766,21.28409371
30,-157.753774,21.2840852
30,-157.7537992,21.28406325
30,-157.753828,21.28404493
30,-157.7538583,21.28403001
30,-157.7539545,21.28398268
30,-157.7539859,21.28396722
30,-157.7540212,21.28395536
30,-157.7541009,21.2839408
30,-157.7541778,21.28393576
30,-157.7543235,21.28392622
30,-157.7544268,21.28391394
30,-157.75452,21.28389176
30,-157.7545276,21.28388996
30,-157.7546479,21.28384948
30,-157.7546781,21.28384326
30,-157.7547085,21.28384151
30,-157.7547076,21.28394349
30,-157.7547075,21.28394833
30,-157.7546814,21.28399131
30,-157.7546798,21.28399401
30,-157.7547068,21.28402778
30,-157.7547067,21.28403611
30,-157.7547085,21.28405197
30,-157.7547133,21.28409379
30,-157.7547225,21.28411033
30,-157.7547291,21.28411552
30,-157.7547529,21.28412427
30,-157.7547722,21.28413132
30,-157.7547869,21.28414018
30,-157.7547963,21.28415435
30,-157.7548028,21.28417283
30,-157.7548086,21.28418919
30,-157.7548174,21.28420389
30,-157.7548316,21.28421324
30,-157.7548468,21.28421852
30,-157.7548641,21.28422452
30,-157.7548898,21.28425655
30,-157.7548956,21.28427332
31,-157.7556511,21.29241857
31,-157.7556169,21.29241803
31,-157.7555627,21.29241717
31,-157.7555007,21.29240491
31,-157.7554855,21.29239715
31,-157.7554749,21.29238737
31,-157.7554626,21.29237058
31,-157.7554509,21.29235478
31,-157.7554349,21.29234325
31,-157.755429,21.29233902
31,-157.7554122,21.29233393
31,-157.7554001,21.29233025
31,-157.7553677,21.29232431
31,-157.7553364,21.29231855
31,-157.7553079,21.29230929
31,-157.7552864,21.29229315
31,-157.7552741,21.29227719
31,-157.7552617,21.29226123
31,-157.7552402,21.29224508
31,-157.7552117,21.29223582
31,-157.7551824,21.29223006
31,-157.7551381,21.29222136
31,-157.755133,21.29222034
31,-157.755107,21.29220857
31,-157.7550855,21.29218217
31,-157.7550732,21.29216701
31,-157.7550626,21.29215722
31,-157.7550474,21.29214946
31,-157.7549854,21.2921372
31,-157.754897,21.2921358
31,-157.754939,21.29198921
31,-157.7549903,21.29194806
31,-157.7549987,21.2919473
31,-157.7550251,21.29194487
31,-157.7550602,21.29193647
31,-157.7550755,21.29192378
31,-157.7550855,21.29190486
31,-157.7551035,21.29187102
31,-157.7551362,21.29185304
31,-157.7551643,21.29183756
31,-157.7551748,21.29181902
31,-157.755179,21.29179698
31,-157.755184,21.29179296
31,-157.7551798,21.29175932
31,-157.7551798,21.29166454
31,-157.7552585,21.29166152
31,-157.7553077,21.29165061
31,-157.7553297,21.29164123
31,-157.7553482,21.29162889
31,-157.7553683,21.29160777
31,-157.7553867,21.2915884
31,-157.7554096,21.29157028
31,-157.7554395,21.29154664
31,-157.7554626,21.2915208
31,-157.755473,21.29150907
31,-157.7554861,21.29149843
31,-157.755524,21.29148354
31,-157.7555845,21.29147603
31,-157.7555946,21.29147478
31,-157.7556718,21.29147282
31,-157.7557762,21.29147464
31,-157.7557926,21.29147603
31,-157.7558502,21.29148094
31,-157.7558932,21.29149105
31,-157.7559109,21.29149938
31,-157.7559338,21.29151948
31,-157.7559577,21.29154045
31,-157.7559705,21.29154649
31,-157.7559856,21.29154844
31,-157.7560023,21.29154588
31,-157.7560191,21.29153883
31,-157.7560281,21.29153161
31,-157.7560794,21.2914902
31,-157.7560941,21.291482
31,-157.7561072,21.29147693
31,-157.7561223,21.29147603
31,-157.7561626,21.29147846
31,-157.7562132,21.29148933
31,-157.7563108,21.2915268
31,-157.7563154,21.29152854
31,-157.7563395,21.29153332
31,-157.7563623,21.29153335
31,-157.756382,21.29152867
31,-157.7564051,21.29151647
31,-157.756436,21.29150018
31,-157.7564619,21.29149139
31,-157.7565556,21.29147748
31,-157.7566081,21.29147603
31,-157.7566587,21.29147464
31,-157.7566891,21.29147603
31,-157.7567267,21.29147776
31,-157.7567902,21.29148677
31,-157.7568187,21.29149467
31,-157.756844,21.29150582
31,-157.756863,21.29151851
31,-157.7568764,21.29152903
31,-157.7569288,21.29157029
31,-157.7569706,21.29160322
31,-157.7570045,21.29162987
31,-157.7570546,21.29165065
31,-157.7571164,21.29166454
31,-157.7571703,21.29167664
31,-157.757222,21.29169571
31,-157.7572534,21.29171943
31,-157.7573054,21.29175879
31,-157.7573333,21.29177984
31,-157.7573476,21.29179159
31,-157.7574105,21.29184315
31,-157.7574249,21.29185079
31,-157.7574419,21.29185304
31,-157.7574405,21.29189754
31,-157.757396,21.29214725
31,-157.7573528,21.29228523
31,-157.7573476,21.29229824
31,-157.7573392,21.29231917
31,-157.757322,21.29234954
31,-157.7572994,21.29237446
31,-157.7572699,21.29239251
31,-157.7572349,21.29240495
31,-157.7571882,21.29241289
31,-157.7571549,21.29241857
31,-157.7571541,21.2924187
31,-157.7570201,21.29242386
31,-157.7568948,21.29241857
31,-157.7568843,21.29241812
31,-157.7567986,21.29240736
31,-157.7567221,21.29238713
31,-157.7566879,21.29237275
31,-157.7566202,21.29234432
31,-157.7565459,21.29232431
31,-157.7565239,21.29231841
31,-157.7564712,21.29230422
31,-157.7564051,21.29227863
31,-157.7563759,21.29226735
31,-157.7563437,21.29225979
31,-157.7563102,21.29225704
31,-157.7562769,21.29225905
31,-157.7562451,21.29226613
31,-157.7562166,21.29227825
31,-157.7561081,21.29232431
31,-157.7560407,21.29235293
31,-157.7560281,21.29235828
31,-157.7559735,21.29238145
31,-157.755924,21.29239538
31,-157.7559159,21.29239666
31,-157.7558169,21.29241232
31,-157.7557254,21.29241857
31,-157.7557205,21.2924189
32,-157.7532005,21.28544381
32,-157.7532005,21.28516105
32,-157.7532005,21.28512886
32,-157.7532067,21.28509859
32,-157.7532188,21.28506406
32,-157.7532379,21.28502876
32,-157.7532793,21.28497255
32,-157.7532896,21.28495848
32,-157.7532947,21.28495308
32,-157.7533201,21.28492645
32,-157.7533543,21.28490053
32,-157.7533982,21.28487829
32,-157.7534832,21.28483514
32,-157.7535171,21.28481794
32,-157.7535511,21.28480477
32,-157.753623,21.28478404
32,-157.7536608,21.28477313
32,-157.7537276,21.28474563
32,-157.753766,21.28471754
32,-157.753804,21.28468979
32,-157.7538093,21.28468592
32,-157.7538603,21.28464111
32,-157.7538845,21.2846198
32,-157.7539169,21.28459553
32,-157.7539545,21.28456731
32,-157.7539922,21.28453901
32,-157.7540239,21.2845235
32,-157.7540904,21.28450128
32,-157.7541652,21.28447633
32,-157.7541975,21.28446149
32,-157.7542373,21.28443552
32,-157.7542809,21.28440703
32,-157.7543315,21.28437401
32,-157.7543686,21.28434983
32,-157.754402,21.28433609
32,-157.7544406,21.28432608
32,-157.7545442,21.28431418
32,-157.7545857,21.28431277
32,-157.754665,21.2843101
32,-157.754897,21.28431277
32,-157.7548964,21.28438505
32,-157.754897,21.28438787
32,-157.7549006,21.28440345
32,-157.7549162,21.28440703
32,-157.754919,21.28440767
32,-157.7549913,21.28440703
32,-157.7550115,21.28440871
32,-157.7550802,21.28449469
32,-157.7550855,21.2845204
32,-157.7550926,21.28455425
32,-157.7551059,21.28457516
32,-157.7551311,21.28458767
32,-157.7551793,21.28459514
32,-157.7553144,21.28470336
32,-157.7553696,21.28483421
32,-157.7553683,21.28497255
32,-157.75514,21.2849736
32,-157.7550243,21.28498278
32,-157.7549725,21.28499113
32,-157.7549287,21.28500265
32,-157.754897,21.28501526
32,-157.7548265,21.28504339
32,-157.7547353,21.2850668
32,-157.7547139,21.28507228
32,-157.7546446,21.28509727
32,-157.7546143,21.28511458
32,-157.7545328,21.28516105
32,-157.7545245,21.28516578
32,-157.7544953,21.28518379
32,-157.7544694,21.28520509
32,-157.7544481,21.28523095
32,-157.7544258,21.28526666
32,-157.7543936,21.28531818
32,-157.7543725,21.28534441
32,-157.7543683,21.28534956
32,-157.7543315,21.28539421
32,-157.7543084,21.28542233
32,-157.7542874,21.28544382
32,-157.7542373,21.28549512
32,-157.7542145,21.28551838
32,-157.7541892,21.28553807
32,-157.754143,21.28557402
32,-157.7541344,21.28558071
32,-157.7541052,21.28559885
32,-157.7540718,21.28561247
32,-157.7540345,21.28562198
32,-157.753953,21.28563197
32,-157.753921,21.28563232
32,-157.7538675,21.28563292
32,-157.7538609,21.28563232
32,-157.7537838,21.28562537
32,-157.7537446,21.28561761
32,-157.7537085,21.28560626
32,-157.7536717,21.28558865
32,-157.7536113,21.28555971
32,-157.7535584,21.28553807
32,-157.7534832,21.28550731
32,-157.7534023,21.28547419
32,-157.7533553,21.28546055
32,-157.7533093,21.28545127
32,-157.7532426,21.28544382
32,-157.7532335,21.2854428
33,-157.7532005,21.28544381
33,-157.7532335,21.2854428
33,-157.7532426,21.28544382
33,-157.7533093,21.28545127
33,-157.7533553,21.28546055
33,-157.7534023,21.28547419
33,-157.7534832,21.28550731
33,-157.7535584,21.28553807
33,-157.7536113,21.28555971
33,-157.7536717,21.28558865
33,-157.7537085,21.28560626
33,-157.7537446,21.28561761
33,-157.7537838,21.28562537
33,-157.7538609,21.28563232
33,-157.7538675,21.28563292
33,-157.753921,21.28563232
33,-157.753953,21.28563197
33,-157.7540345,21.28562198
33,-157.7540718,21.28561247
33,-157.7541052,21.28559885
33,-157.7541344,21.28558071
33,-157.754143,21.28557402
33,-157.7541892,21.28553807
33,-157.7542145,21.28551838
33,-157.7542373,21.28549512
33,-157.7542874,21.28544382
33,-157.7543084,21.28542233
33,-157.7543315,21.28539421
33,-157.7543683,21.28534956
33,-157.7543725,21.28534441
33,-157.7543936,21.28531818
33,-157.7544258,21.28526666
33,-157.7544481,21.28523095
33,-157.7544694,21.28520509
33,-157.7544953,21.28518379
33,-157.7545245,21.28516578
33,-157.7545328,21.28516105
33,-157.7546143,21.28511458
33,-157.7546446,21.28509727
33,-157.7547139,21.28507228
33,-157.7547353,21.2850668
33,-157.7548265,21.28504339
33,-157.754897,21.28501526
33,-157.7549287,21.28500265
33,-157.7549725,21.28499113
33,-157.7550243,21.28498278
33,-157.75514,21.2849736
33,-157.7553683,21.28497255
33,-157.755424,21.28497213
33,-157.755427,21.28497255
33,-157.7554701,21.28497859
33,-157.7555373,21.28503237
33,-157.7556506,21.28530135
33,-157.7556511,21.28530493
33,-157.755658,21.28535973
33,-157.7556707,21.28539852
33,-157.7556812,21.28541372
33,-157.7556941,21.28542432
33,-157.7557096,21.28543238
33,-157.7557418,21.28544381
33,-157.7557481,21.28544604
33,-157.7557977,21.28548573
33,-157.7558428,21.28564362
33,-157.7558432,21.28566082
33,-157.7558396,21.28582083
33,-157.7558343,21.28582229
33,-157.7558299,21.28582083
33,-157.7558248,21.28581912
33,-157.7558121,21.28581156
33,-157.7557453,21.28575432
33,-157.7557394,21.28574923
33,-157.7557099,21.28572658
33,-157.7556511,21.28568145
33,-157.7556443,21.28567624
33,-157.7556203,21.28566138
33,-157.7555885,21.28564845
33,-157.7555571,21.28564204
33,-157.7554913,21.28563975
33,-157.7554275,21.28564957
33,-157.7553987,21.28565961
33,-157.7553683,21.28567652
33,-157.7553388,21.28569294
33,-157.7552624,21.28572658
33,-157.7552334,21.28573931
33,-157.7552093,21.28575316
33,-157.7551798,21.28577609
33,-157.7551223,21.28582083
33,-157.7551025,21.28583631
33,-157.7550855,21.28585078
33,-157.7550514,21.28587999
33,-157.754993,21.28591508
33,-157.7549805,21.28592257
33,-157.754958,21.28593785
33,-157.7549385,21.28595608
33,-157.7549221,21.28598019
33,-157.7549096,21.28600813
33,-157.754897,21.28605155
33,-157.7548733,21.28613359
33,-157.754862,21.28616266
33,-157.7548425,21.28619784
33,-157.7548261,21.28622748
33,-157.7548028,21.28628232
33,-157.7547676,21.28636517
33,-157.7547555,21.28638635
33,-157.7547174,21.28645291
33,-157.7547085,21.2864806
33,-157.7545267,21.28648003
33,-157.7545188,21.2864806
33,-157.7544257,21.28648735
33,-157.7543791,21.2864992
33,-157.7543595,21.28650856
33,-157.7543315,21.28652905
33,-157.7543051,21.28654842
33,-157.754261,21.28656325
33,-157.7541814,21.28657205
33,-157.7541019,21.28657486
33,-157.7539823,21.28657908
33,-157.7539304,21.28658614
33,-157.7538864,21.28660101
33,-157.7538603,21.28661985
33,-157.7538316,21.28664047
33,-157.7538124,21.28664951
33,-157.7537677,21.28666143
33,-157.7537164,21.28666911
33,-157.7536673,21.28667645
33,-157.753612,21.28669251
33,-157.7535867,21.28670483
33,-157.7535775,21.2867114
33,-157.7535212,21.28675161
33,-157.7534962,21.28676273
33,-157.7534832,21.28676336
33,-157.7534654,21.28676106
33,-157.7534317,21.28674219
33,-157.753389,21.28670856
33,-157.7533389,21.28666911
33,-157.7533212,21.28665517
33,-157.7532947,21.28662489
33,-157.753251,21.28657486
33,-157.7532421,21.28656464
33,-157.7532292,21.28654612
33,-157.75321,21.28649461
33,-157.7532005,21.28645097
33,-157.7531784,21.28634935
33,-157.7531681,21.28632422
33,-157.7531492,21.2862921
33,-157.7531331,21.28626485
33,-157.7531169,21.28621236
33,-157.7531064,21.28611957
33,-157.7531062,21.2861122
33,-157.7531034,21.28601926
33,-157.7531041,21.28577898
33,-157.7531062,21.28573222
33,-157.7531088,21.28567705
33,-157.7531222,21.28560345
33,-157.7531335,21.2855687
33,-157.7531476,21.28553807
33,-157.7531477,21.28553791
33,-157.7531895,21.28547599
33,-157.7531975,21.28546086
34,-157.7519396,21.2884234
34,-157.751822,21.28724805
34,-157.7518438,21.28724479
34,-157.7519284,21.28724121
34,-157.7520131,21.28724483
34,-157.7520932,21.28725687
34,-157.7521637,21.28728047
34,-157.752235,21.28730434
34,-157.7523168,21.28731806
34,-157.7524053,21.28732552
34,-157.7524743,21.28732888
34,-157.7527684,21.28734323
34,-157.7528473,21.28735371
34,-157.7529177,21.28737194
34,-157.7529384,21.2873773
34,-157.7529658,21.28737851
34,-157.7529919,21.287373
34,-157.753012,21.28736276
34,-157.7530157,21.28736085
34,-157.7530605,21.28732888
34,-157.7530628,21.28732726
34,-157.7531062,21.28728564
34,-157.7531077,21.28728425
34,-157.7531489,21.28723463
34,-157.7531705,21.28720861
34,-157.7532005,21.28715227
34,-157.7532197,21.28711624
34,-157.7532374,21.28708654
34,-157.7532584,21.28706008
34,-157.7532711,21.28704612
34,-157.7532947,21.28702011
34,-157.7533372,21.28697343
34,-157.7533606,21.28695187
34,-157.7534339,21.2868845
34,-157.753458,21.2868538
34,-157.7534739,21.2868228
34,-157.7534827,21.28679492
34,-157.7534832,21.28679084
34,-157.7534855,21.28677399
34,-157.7534832,21.28676336
34,-157.7534962,21.28676273
34,-157.7535212,21.28675161
34,-157.7535775,21.2867114
34,-157.7535867,21.28670483
34,-157.753612,21.28669251
34,-157.7536673,21.28667645
34,-157.7537164,21.28666911
34,-157.7537677,21.28666143
34,-157.7538124,21.28664951
34,-157.7538316,21.28664047
34,-157.7538603,21.28661985
34,-157.7538864,21.28660101
34,-157.7539304,21.28658614
34,-157.7539823,21.28657908
34,-157.7541019,21.28657486
34,-157.7541814,21.28657205
34,-157.754261,21.28656325
34,-157.7543051,21.28654842
34,-157.7543315,21.28652905
34,-157.7543595,21.28650856
34,-157.7543791,21.2864992
34,-157.7544257,21.28648735
34,-157.7545188,21.2864806
34,-157.7545267,21.28648003
34,-157.7547085,21.2864806
34,-157.754707,21.28664094
34,-157.7546992,21.28669934
34,-157.7546926,21.28672178
34,-157.7546836,21.2867387
34,-157.7546603,21.28676336
34,-157.7546491,21.28677517
34,-157.7546302,21.28680359
34,-157.7546143,21.2868528
34,-157.7545954,21.28691113
34,-157.7545868,21.28692632
34,-157.7545643,21.28695187
34,-157.7545422,21.28697696
34,-157.7545337,21.28699428
34,-157.7545277,21.28701396
34,-157.7545212,21.28705782
34,-157.7545208,21.28712762
34,-157.7545269,21.28717187
34,-157.7545327,21.28719181
34,-157.7545513,21.28722295
34,-157.7545622,21.28723463
34,-157.7545859,21.28726
34,-157.7545953,21.28727695
34,-157.7546023,21.28729937
34,-157.7546133,21.28738985
34,-157.7546143,21.28751739
34,-157.754589,21.28751607
34,-157.7545841,21.28751739
34,-157.7545395,21.28752927
34,-157.7545123,21.28754369
34,-157.7544868,21.28756442
34,-157.7544427,21.28761948
34,-157.7544258,21.28764426
34,-157.7543837,21.2877059
34,-157.7543625,21.2877369
34,-157.7543315,21.28779468
34,-157.7543099,21.28783504
34,-157.7542928,21.28785569
34,-157.7542721,21.28787264
34,-157.7542344,21.2878944
34,-157.7541765,21.28792784
34,-157.754143,21.28795536
34,-157.7541247,21.28797039
34,-157.7540987,21.28798866
34,-157.7540488,21.28802374
34,-157.754014,21.28804815
34,-157.7539553,21.28807024
34,-157.7539008,21.28808291
34,-157.753857,21.2880931
34,-157.7537963,21.28811319
34,-157.753766,21.28813068
34,-157.7537365,21.2881477
34,-157.7536767,21.28817716
34,-157.7536607,21.288185
34,-157.7536373,21.28819929
34,-157.7536173,21.28821694
34,-157.7536001,21.2882427
34,-157.753588,21.2882781
34,-157.75358,21.28832321
34,-157.7535775,21.28836129
34,-157.7535731,21.28842954
34,-157.7535775,21.28864843
34,-157.7535793,21.28865818
34,-157.7535775,21.28866077
34,-157.7535692,21.28867293
34,-157.7535466,21.28868864
34,-157.7535358,21.28869329
34,-157.7535228,21.28869881
34,-157.7535127,21.28870316
34,-157.7534695,21.28871556
34,-157.7534198,21.28872533
34,-157.7533121,21.28873558
34,-157.7532599,21.28873542
34,-157.7532129,21.28873129
34,-157.7531734,21.28872295
34,-157.7531652,21.28872013
34,-157.7531534,21.28871608
34,-157.7531384,21.28871094
34,-157.7531062,21.28869457
34,-157.7530759,21.28867911
34,-157.7530059,21.28864843
34,-157.7529848,21.28863918
34,-157.7529607,21.28862863
34,-157.7529444,21.28862149
34,-157.7529177,21.28860482
34,-157.7528861,21.28858507
34,-157.7528244,21.28855418
34,-157.7527914,21.28853766
34,-157.7527619,21.28851969
34,-157.7527292,21.28849197
34,-157.7526915,21.28845992
34,-157.7526589,21.2884323
34,-157.752635,21.28840852
34,-157.7526058,21.28837958
34,-157.7525918,21.28836567
34,-157.7525839,21.28835783
34,-157.7525407,21.28831503
34,-157.7525155,21.28829006
34,-157.752491,21.28827142
34,-157.7524465,21.28823762
34,-157.7524368,21.28823028
34,-157.7524091,21.28821401
34,-157.7523894,21.28820711
34,-157.7523782,21.28820319
34,-157.752378,21.28820312
34,-157.7523443,21.2881975
34,-157.7523097,21.28819669
34,-157.7522754,21.2882006
34,-157.7522431,21.28820955
34,-157.7522143,21.28822421
34,-157.75219,21.28824493
34,-157.7521637,21.28827416
34,-157.7521236,21.2883187
34,-157.7521173,21.28832329
34,-157.7521049,21.28833244
34,-157.7520962,21.28833887
34,-157.7520467,21.28836567
34,-157.7519752,21.28840445
34,-157.7519715,21.28840643
34,-157.7519607,21.28841233
34,-157.7519414,21.28842277
35,-157.7548425,21.28619784
35,-157.754862,21.28616266
35,-157.7548733,21.28613359
35,-157.754897,21.28605155
35,-157.7549096,21.28600813
35,-157.7549221,21.28598019
35,-157.7549385,21.28595608
35,-157.754958,21.28593785
35,-157.7549805,21.28592257
35,-157.754993,21.28591508
35,-157.7550514,21.28587999
35,-157.7550855,21.28585078
35,-157.7551025,21.28583631
35,-157.7551223,21.28582083
35,-157.7551798,21.28577609
35,-157.7552093,21.28575316
35,-157.7552334,21.28573931
35,-157.7552624,21.28572658
35,-157.7553388,21.28569294
35,-157.7553683,21.28567652
35,-157.7553987,21.28565961
35,-157.7554275,21.28564957
35,-157.7554913,21.28563975
35,-157.7555571,21.28564204
35,-157.7555885,21.28564845
35,-157.7556203,21.28566138
35,-157.7556443,21.28567624
35,-157.7556511,21.28568145
35,-157.7557099,21.28572658
35,-157.7557394,21.28574923
35,-157.7557453,21.28575432
35,-157.7558121,21.28581156
35,-157.7558248,21.28581912
35,-157.7558299,21.28582083
35,-157.7558343,21.28582229
35,-157.7558396,21.28582083
35,-157.7558901,21.28582123
35,-157.7559217,21.28583162
35,-157.7559279,21.28583881
35,-157.7559281,21.28583936
35,-157.7559287,21.28584151
35,-157.7558874,21.28601
35,-157.7558861,21.28601033
35,-157.7558585,21.28601768
35,-157.7558523,21.28602192
35,-157.7558438,21.28603569
35,-157.7558396,21.28607042
35,-157.7558378,21.28608516
35,-157.7558396,21.28619784
35,-157.7558303,21.28619752
35,-157.7558298,21.28619784
35,-157.7558153,21.28620752
35,-157.7557978,21.2862282
35,-157.7557453,21.2863101
35,-157.7557332,21.286329
35,-157.7557148,21.28635233
35,-157.7556855,21.28638635
35,-157.7556511,21.28642647
35,-157.755626,21.28645558
35,-157.7555998,21.2864806
35,-157.7555778,21.28650156
35,-157.7555568,21.2865236
35,-157.7555081,21.28657486
35,-157.7554859,21.28659819
35,-157.7554626,21.28662859
35,-157.7554315,21.28666911
35,-157.7554177,21.28668707
35,-157.7553907,21.28673863
35,-157.7553683,21.28681432
35,-157.7553584,21.28684773
35,-157.7553466,21.28688306
35,-157.7553317,21.2869153
35,-157.755305,21.28695187
35,-157.7552741,21.28699406
35,-157.7552653,21.28700598
35,-157.7552278,21.28704612
35,-157.7551798,21.28709737
35,-157.755159,21.28711959
35,-157.7551375,21.28714038
35,-157.7550855,21.28719049
35,-157.7550398,21.28723463
35,-157.7550151,21.28725846
35,-157.7549913,21.28728361
35,-157.7549484,21.28732888
35,-157.7549014,21.28737848
35,-157.754897,21.28738379
35,-157.7548648,21.28742314
35,-157.7548205,21.28747705
35,-157.7548028,21.28750847
35,-157.7548028,21.28751739
35,-157.7546143,21.28751739
35,-157.7546133,21.28738985
35,-157.7546023,21.28729937
35,-157.7545953,21.28727695
35,-157.7545859,21.28726
35,-157.7545622,21.28723463
35,-157.7545513,21.28722295
35,-157.7545327,21.28719181
35,-157.7545269,21.28717187
35,-157.7545208,21.28712762
35,-157.7545212,21.28705782
35,-157.7545277,21.28701396
35,-157.7545337,21.28699428
35,-157.7545422,21.28697696
35,-157.7545643,21.28695187
35,-157.7545868,21.28692632
35,-157.7545954,21.28691113
35,-157.7546143,21.2868528
35,-157.7546302,21.28680359
35,-157.7546491,21.28677517
35,-157.7546603,21.28676336
35,-157.7546836,21.2867387
35,-157.7546926,21.28672178
35,-157.7546992,21.28669934
35,-157.754707,21.28664094
35,-157.7547085,21.2864806
35,-157.7547174,21.28645291
35,-157.7547555,21.28638635
35,-157.7547676,21.28636517
35,-157.7548028,21.28628232
35,-157.7548261,21.28622748
36,-157.7549014,21.28737848
36,-157.7549484,21.28732888
36,-157.7549913,21.28728361
36,-157.7550151,21.28725846
36,-157.7550398,21.28723463
36,-157.7550855,21.28719049
36,-157.7551375,21.28714038
36,-157.755159,21.28711959
36,-157.7551798,21.28709737
36,-157.7552278,21.28704612
36,-157.7552653,21.28700598
36,-157.7552741,21.28699406
36,-157.755305,21.28695187
36,-157.7553317,21.2869153
36,-157.7553466,21.28688306
36,-157.7553584,21.28684773
36,-157.7553683,21.28681432
36,-157.7553907,21.28673863
36,-157.7554177,21.28668707
36,-157.7554315,21.28666911
36,-157.7554626,21.28662859
36,-157.7554859,21.28659819
36,-157.7555081,21.28657486
36,-157.7555568,21.2865236
36,-157.7555778,21.28650156
36,-157.7555998,21.2864806
36,-157.755626,21.28645558
36,-157.7556511,21.28642647
36,-157.7556855,21.28638635
36,-157.7557148,21.28635233
36,-157.7557332,21.286329
36,-157.7557453,21.2863101
36,-157.7557978,21.2862282
36,-157.7558153,21.28620752
36,-157.7558298,21.28619784
36,-157.7558303,21.28619752
36,-157.7558396,21.28619784
36,-157.7558411,21.28623936
36,-157.7558521,21.28629296
36,-157.7558617,21.28632194
36,-157.7558815,21.28636299
36,-157.7559351,21.28660239
36,-157.7559408,21.28665413
36,-157.7559533,21.28671035
36,-157.7559633,21.28673478
36,-157.7559807,21.28676336
36,-157.7560059,21.28680488
36,-157.7560237,21.28684727
36,-157.7560281,21.28685894
36,-157.756037,21.28688285
36,-157.7560538,21.28691889
36,-157.7561184,21.28707255
36,-157.7561403,21.28708772
36,-157.7561422,21.28709269
36,-157.7561693,21.28714038
36,-157.7561777,21.28715506
36,-157.7561798,21.28715876
36,-157.7560281,21.28723463
36,-157.7560281,21.28738993
36,-157.7560281,21.28739469
36,-157.7560266,21.28740148
